building_id,building_type,standard,env_flag,hvac_flag,dhw_flag,eem4_flag,scenario_tag,EUI_total_kWh_m2,EUI_heating_kWh_m2,EUI_cooling_kWh_m2,EUI_DHW_kWh_m2,EUI_lights_kWh_m2,EUI_equip_kWh_m2,EUI_fans_pumps_kWh_m2,PV_gen_kWh_m2,pv_track,n_severes,n_warnings,idf_path,output_path
RC-D,RC-D,CAN_MTL,1,1,0,0,EEM_J_ENV_HVAC,93.1491,6.4589,6.2471,21.7114,4.7017,46.5502,6.6215,100.7432,tier3,0,792,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_ENV_HVAC_20260531_113603\RC-D_EEM_J_ENV_HVAC_20260531_113603.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_ENV_HVAC_20260531_113603\results
RC-D,RC-D,CAN_MTL,1,0,1,0,EEM_J_ENV_DHW,96.0446,24.4231,6.864,6.6327,4.7017,46.5502,6.0147,100.7432,tier3,0,1223,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_ENV_DHW_20260531_113736\RC-D_EEM_J_ENV_DHW_20260531_113736.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_ENV_DHW_20260531_113736\results
RC-D,RC-D,CAN_MTL,0,1,1,0,EEM_J_HVAC_DHW,91.0637,18.3678,5.882,6.8082,4.7017,46.5502,7.8956,100.8311,tier3,0,1272,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_HVAC_DHW_20260531_113736\RC-D_EEM_J_HVAC_DHW_20260531_113736.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_HVAC_DHW_20260531_113736\results
RC-D,RC-D,CAN_MTL,1,1,1,0,EEM_J_ENV_HVAC_DHW,80.9649,9.1724,6.262,6.6339,4.7017,46.5502,6.7864,100.7432,tier3,0,1370,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_ENV_HVAC_DHW_20260531_113740\RC-D_EEM_J_ENV_HVAC_DHW_20260531_113740.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_ENV_HVAC_DHW_20260531_113740\results
RC-D,RC-D,CAN_MTL,0,0,0,1,EEM_J_EEM4_ONLY,123.6896,58.5499,5.1778,22.1448,2.5859,28.3405,6.0323,100.8311,tier3,0,547,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_EEM4_ONLY_20260531_113745\RC-D_EEM_J_EEM4_ONLY_20260531_113745.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_EEM4_ONLY_20260531_113745\results
RC-D,RC-D,CAN_MTL,1,0,0,1,EEM_J_ENVELOPE_EEM4,92.1691,27.5473,5.4731,21.7313,2.5859,28.3405,5.6328,100.7432,tier3,0,629,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_ENVELOPE_EEM4_20260531_113757\RC-D_EEM_J_ENVELOPE_EEM4_20260531_113757.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_ENVELOPE_EEM4_20260531_113757\results
RC-D,RC-D,CAN_MTL,0,1,0,1,EEM_J_HVAC_ONLY_EEM4,83.9844,17.5729,4.8147,22.1551,2.5859,28.3405,7.6571,100.8311,tier3,0,696,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_HVAC_ONLY_EEM4_20260531_113803\RC-D_EEM_J_HVAC_ONLY_EEM4_20260531_113803.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_HVAC_ONLY_EEM4_20260531_113803\results
RC-D,RC-D,CAN_MTL,0,0,1,1,EEM_J_DHW_ONLY_EEM4,111.1436,61.1535,5.199,6.8051,2.5859,28.3405,6.2013,100.8311,tier3,0,1123,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_DHW_ONLY_EEM4_20260531_113803\RC-D_EEM_J_DHW_ONLY_EEM4_20260531_113803.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_DHW_ONLY_EEM4_20260531_113803\results
RC-D,RC-D,CAN_MTL,1,1,0,1,EEM_J_ENV_HVAC_EEM4,73.319,8.2133,4.9863,21.7316,2.5859,28.3405,6.6032,100.7432,tier3,0,792,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_ENV_HVAC_EEM4_20260531_113845\RC-D_EEM_J_ENV_HVAC_EEM4_20260531_113845.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_ENV_HVAC_EEM4_20260531_113845\results
RC-D,RC-D,CAN_MTL,1,0,1,1,EEM_J_ENV_DHW_EEM4,79.9656,30.2542,5.4889,6.6408,2.5859,28.3405,5.7971,100.7432,tier3,0,1235,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_ENV_DHW_EEM4_20260531_113932\RC-D_EEM_J_ENV_DHW_EEM4_20260531_113932.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_ENV_DHW_EEM4_20260531_113932\results
RC-D,RC-D,CAN_MTL,0,1,1,1,EEM_J_HVAC_DHW_EEM4,71.5233,20.2657,4.8339,6.816,2.5859,28.3405,7.823,100.8311,tier3,0,1272,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_HVAC_DHW_EEM4_20260531_113938\RC-D_EEM_J_HVAC_DHW_EEM4_20260531_113938.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_HVAC_DHW_EEM4_20260531_113938\results
RC-D,RC-D,CAN_MTL,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,61.1231,10.9261,5.0008,6.6435,2.5859,28.3405,6.7681,100.7432,tier3,0,1368,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_ENV_HVAC_DHW_EEM4_20260531_113955\RC-D_EEM_J_ENV_HVAC_DHW_EEM4_20260531_113955.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-D\RC-D_EEM_J_ENV_HVAC_DHW_EEM4_20260531_113955\results
RC-ML,RC-ML,CAN_MTL,0,0,0,0,EEM_J_DEFAULT,139.2319,44.1844,6.2969,24.4496,5.2214,51.6957,6.4308,0,native,0,653,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_DEFAULT_20260531_114003\RC-ML_EEM_J_DEFAULT_20260531_114003.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_DEFAULT_20260531_114003\results
RC-ML,RC-ML,CAN_MTL,1,0,0,0,EEM_J_ENVELOPE,111.0248,16.2044,7.02,23.8319,5.2214,51.6957,6.0982,93.0196,tier3,0,753,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_ENVELOPE_20260531_114016\RC-ML_EEM_J_ENVELOPE_20260531_114016.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_ENVELOPE_20260531_114016\results
RC-ML,RC-ML,CAN_MTL,0,1,0,0,EEM_J_HVAC_ONLY,109.3428,13.4772,5.8179,24.4557,5.2214,51.6957,7.7218,93.0871,tier3,0,758,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_HVAC_ONLY_20260531_114019\RC-ML_EEM_J_HVAC_ONLY_20260531_114019.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_HVAC_ONLY_20260531_114019\results
RC-ML,RC-ML,CAN_MTL,0,0,1,0,EEM_J_DHW_ONLY,125.339,45.4786,6.3197,9.1301,5.2214,51.6957,6.5405,93.0871,tier3,0,967,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_DHW_ONLY_20260531_114023\RC-ML_EEM_J_DHW_ONLY_20260531_114023.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_DHW_ONLY_20260531_114023\results
RC-ML,RC-ML,CAN_MTL,1,1,0,0,EEM_J_ENV_HVAC,99.6756,4.8626,6.3769,23.8315,5.2214,51.6957,6.7345,93.0196,tier3,0,856,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_ENV_HVAC_20260531_114036\RC-ML_EEM_J_ENV_HVAC_20260531_114036.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_ENV_HVAC_20260531_114036\results
RC-ML,RC-ML,CAN_MTL,1,0,1,0,EEM_J_ENV_DHW,97.5949,17.61,7.0321,8.8797,5.2214,51.6957,6.203,93.0196,tier3,0,1076,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_ENV_DHW_20260531_114129\RC-ML_EEM_J_ENV_DHW_20260531_114129.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_ENV_DHW_20260531_114129\results
RC-ML,RC-ML,CAN_MTL,0,1,1,0,EEM_J_HVAC_DHW,95.513,14.8406,5.8396,9.1338,5.2214,51.6957,7.8289,93.0871,tier3,0,1076,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_HVAC_DHW_20260531_114135\RC-ML_EEM_J_HVAC_DHW_20260531_114135.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_HVAC_DHW_20260531_114135\results
RC-ML,RC-ML,CAN_MTL,1,1,1,0,EEM_J_ENV_HVAC_DHW,86.2363,6.2545,6.3899,8.879,5.2214,51.6957,6.8428,93.0196,tier3,0,1178,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_ENV_HVAC_DHW_20260531_114136\RC-ML_EEM_J_ENV_HVAC_DHW_20260531_114136.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_ENV_HVAC_DHW_20260531_114136\results
RC-ML,RC-ML,CAN_MTL,0,0,0,1,EEM_J_EEM4_ONLY,122.4436,51.561,4.9159,24.4571,2.8718,31.4732,6.2116,93.0871,tier3,0,639,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_EEM4_ONLY_20260531_114137\RC-ML_EEM_J_EEM4_ONLY_20260531_114137.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_EEM4_ONLY_20260531_114137\results
RC-ML,RC-ML,CAN_MTL,1,0,0,1,EEM_J_ENVELOPE_EEM4,92.4709,22.1021,5.3463,23.8622,2.8718,31.4732,5.8622,93.0196,tier3,0,755,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_ENVELOPE_EEM4_20260531_114153\RC-ML_EEM_J_ENVELOPE_EEM4_20260531_114153.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_ENVELOPE_EEM4_20260531_114153\results
RC-ML,RC-ML,CAN_MTL,0,1,0,1,EEM_J_HVAC_ONLY_EEM4,87.5278,15.5481,4.5871,24.4689,2.8718,31.4732,7.6257,93.0871,tier3,0,752,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_HVAC_ONLY_EEM4_20260531_114216\RC-ML_EEM_J_HVAC_ONLY_EEM4_20260531_114216.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_HVAC_ONLY_EEM4_20260531_114216\results
RC-ML,RC-ML,CAN_MTL,0,0,1,1,EEM_J_DHW_ONLY_EEM4,108.5351,52.8471,4.9384,9.1294,2.8718,31.4732,6.3222,93.0871,tier3,0,957,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_DHW_ONLY_EEM4_20260531_114221\RC-ML_EEM_J_DHW_ONLY_EEM4_20260531_114221.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_DHW_ONLY_EEM4_20260531_114221\results
RC-ML,RC-ML,CAN_MTL,1,1,0,1,EEM_J_ENV_HVAC_EEM4,77.2965,6.6105,4.8486,23.8626,2.8718,31.4732,6.6768,93.0196,tier3,0,856,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_ENV_HVAC_EEM4_20260531_114240\RC-ML_EEM_J_ENV_HVAC_EEM4_20260531_114240.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_ENV_HVAC_EEM4_20260531_114240\results
RC-ML,RC-ML,CAN_MTL,1,0,1,1,EEM_J_ENV_DHW_EEM4,79.0278,23.5116,5.3591,8.8927,2.8718,31.4732,5.9664,93.0196,tier3,0,1073,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_ENV_DHW_EEM4_20260531_114247\RC-ML_EEM_J_ENV_DHW_EEM4_20260531_114247.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_ENV_DHW_EEM4_20260531_114247\results
RC-ML,RC-ML,CAN_MTL,0,1,1,1,EEM_J_HVAC_DHW_EEM4,73.6916,16.9125,4.6077,9.1396,2.8718,31.4732,7.7338,93.0871,tier3,0,1066,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_HVAC_DHW_EEM4_20260531_114255\RC-ML_EEM_J_HVAC_DHW_EEM4_20260531_114255.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_HVAC_DHW_EEM4_20260531_114255\results
RC-ML,RC-ML,CAN_MTL,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,63.8442,8.0059,4.8623,8.8931,2.8718,31.4732,6.785,93.0196,tier3,0,1174,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_ENV_HVAC_DHW_EEM4_20260531_114311\RC-ML_EEM_J_ENV_HVAC_DHW_EEM4_20260531_114311.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-ML\RC-ML_EEM_J_ENV_HVAC_DHW_EEM4_20260531_114311\results
RC-T,RC-T,CAN_MTL,0,0,0,0,EEM_J_DEFAULT,139.9553,36.2628,6.2707,26.879,5.7679,57.1062,6.6159,0,native,0,759,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_DEFAULT_20260531_114325\RC-T_EEM_J_DEFAULT_20260531_114325.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_DEFAULT_20260531_114325\results
RC-T,RC-T,CAN_MTL,1,0,0,0,EEM_J_ENVELOPE,113.9616,10.4028,7.2068,26.0656,5.7679,57.1062,6.3595,85.2309,tier3,0,859,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_ENVELOPE_20260531_114330\RC-T_EEM_J_ENVELOPE_20260531_114330.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_ENVELOPE_20260531_114330\results
RC-T,RC-T,CAN_MTL,0,1,0,0,EEM_J_HVAC_ONLY,115.474,11.1622,5.7843,26.8857,5.7679,57.1062,7.7149,85.2876,tier3,0,820,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_HVAC_ONLY_20260531_114333\RC-T_EEM_J_HVAC_ONLY_20260531_114333.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_HVAC_ONLY_20260531_114333\results
RC-T,RC-T,CAN_MTL,0,0,1,0,EEM_J_DHW_ONLY,124.6165,36.1823,6.2946,11.5488,5.7679,57.1062,6.6639,85.2876,tier3,0,825,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_DHW_ONLY_20260531_114334\RC-T_EEM_J_DHW_ONLY_20260531_114334.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_DHW_ONLY_20260531_114334\results
RC-T,RC-T,CAN_MTL,1,1,0,0,EEM_J_ENV_HVAC,106.5469,3.1824,6.5176,26.0648,5.7679,57.1062,6.8551,85.2309,tier3,0,920,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_ENV_HVAC_20260531_114335\RC-T_EEM_J_ENV_HVAC_20260531_114335.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_ENV_HVAC_20260531_114335\results
RC-T,RC-T,CAN_MTL,1,0,1,0,EEM_J_ENV_DHW,99.2057,10.447,7.2149,11.2133,5.7679,57.1062,6.4035,85.2309,tier3,0,933,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_ENV_DHW_20260531_114404\RC-T_EEM_J_ENV_DHW_20260531_114404.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_ENV_DHW_20260531_114404\results
RC-T,RC-T,CAN_MTL,0,1,1,0,EEM_J_HVAC_DHW,100.192,11.1405,5.8074,11.5556,5.7679,57.1062,7.7617,85.2876,tier3,0,884,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_HVAC_DHW_20260531_114405\RC-T_EEM_J_HVAC_DHW_20260531_114405.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_HVAC_DHW_20260531_114405\results
RC-T,RC-T,CAN_MTL,1,1,1,0,EEM_J_ENV_HVAC_DHW,91.7695,3.1959,6.5291,11.2134,5.7679,57.1062,6.9042,85.2309,tier3,0,1000,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_ENV_HVAC_DHW_20260531_114411\RC-T_EEM_J_ENV_HVAC_DHW_20260531_114411.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_ENV_HVAC_DHW_20260531_114411\results
RC-T,RC-T,CAN_MTL,0,0,0,1,EEM_J_EEM4_ONLY,121.1455,44.2081,4.6554,26.8888,3.1723,34.7672,6.4008,85.2876,tier3,0,731,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_EEM4_ONLY_20260531_114415\RC-T_EEM_J_EEM4_ONLY_20260531_114415.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_EEM4_ONLY_20260531_114415\results
RC-T,RC-T,CAN_MTL,1,0,0,1,EEM_J_ENVELOPE_EEM4,92.796,16.3728,5.2225,26.1053,3.1723,34.7672,6.1032,85.2309,tier3,0,859,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_ENVELOPE_EEM4_20260531_114424\RC-T_EEM_J_ENVELOPE_EEM4_20260531_114424.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_ENVELOPE_EEM4_20260531_114424\results
RC-T,RC-T,CAN_MTL,0,1,0,1,EEM_J_HVAC_ONLY_EEM4,91.2661,13.4205,4.3607,26.9013,3.1723,34.7672,7.5912,85.2876,tier3,0,808,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_HVAC_ONLY_EEM4_20260531_114424\RC-T_EEM_J_HVAC_ONLY_EEM4_20260531_114424.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_HVAC_ONLY_EEM4_20260531_114424\results
RC-T,RC-T,CAN_MTL,0,0,1,1,EEM_J_DHW_ONLY_EEM4,105.7911,44.1161,4.6795,11.5529,3.1723,34.7672,6.4503,85.2876,tier3,0,787,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_DHW_ONLY_EEM4_20260531_114427\RC-T_EEM_J_DHW_ONLY_EEM4_20260531_114427.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_DHW_ONLY_EEM4_20260531_114427\results
RC-T,RC-T,CAN_MTL,1,1,0,1,EEM_J_ENV_HVAC_EEM4,81.4859,4.9237,4.7112,26.1052,3.1723,34.7672,6.7534,85.2309,tier3,0,920,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_ENV_HVAC_EEM4_20260531_114441\RC-T_EEM_J_ENV_HVAC_EEM4_20260531_114441.idf,c:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j2_20260531_v1\CAN_MTL\RC-T\RC-T_EEM_J_ENV_HVAC_EEM4_20260531_114441\results
