zone,building_id,building_type,standard,env_flag,hvac_flag,dhw_flag,eem4_flag,scenario_tag,EUI_total_kWh_m2,EUI_heating_kWh_m2,EUI_cooling_kWh_m2,EUI_DHW_kWh_m2,EUI_lights_kWh_m2,EUI_equip_kWh_m2,EUI_fans_pumps_kWh_m2,PV_gen_kWh_m2,pv_track,n_severes,n_warnings,idf_path,output_path
Z4,MU-W2,MU-W2,CAN_Z4,0,0,0,1,EEM_J_EEM4_ONLY,93.6361,43.0578,1.1454,12.7459,3.9866,23.8847,3.562,103.6969,tier3,11,2361,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_EEM4_ONLY_20260911_001727\MU-W2_EEM_J_EEM4_ONLY_20260911_001727.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_EEM4_ONLY_20260911_001727\results
Z4,MU-W2,MU-W2,CAN_Z4,1,0,0,0,EEM_J_ENVELOPE,84.4408,26.7092,1.3765,12.7382,8.0729,26.6702,3.6163,103.6969,tier3,56,2324,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_ENVELOPE_20260911_001551\MU-W2_EEM_J_ENVELOPE_20260911_001551.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_ENVELOPE_20260911_001551\results
Z4,MU-W2,MU-W2,CAN_Z4,1,0,0,1,EEM_J_ENVELOPE_EEM4,78.9136,29.2281,0.9339,12.7425,3.9369,23.8847,2.9323,103.6969,tier3,95,2346,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_ENVELOPE_EEM4_20260911_001734\MU-W2_EEM_J_ENVELOPE_EEM4_20260911_001734.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_ENVELOPE_EEM4_20260911_001734\results
Z4,MU-W2,MU-W2,CAN_Z4,1,0,1,0,EEM_J_ENV_DHW,74.6005,28.4976,1.387,1.0723,8.0729,26.6702,3.6424,103.6969,tier3,34,2529,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_ENV_DHW_20260911_001715\MU-W2_EEM_J_ENV_DHW_20260911_001715.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_ENV_DHW_20260911_001715\results
Z4,MU-W2,MU-W2,CAN_Z4,1,0,1,1,EEM_J_ENV_DHW_EEM4,69.0248,31.0169,0.9422,1.0284,3.9369,23.8847,2.96,103.6969,tier3,112,2553,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_ENV_DHW_EEM4_20260911_001846\MU-W2_EEM_J_ENV_DHW_EEM4_20260911_001846.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_ENV_DHW_EEM4_20260911_001846\results
Z4,MU-W2,MU-W2,CAN_Z4,1,1,0,0,EEM_J_ENV_HVAC,68.0793,9.952,1.4856,12.7401,8.0729,26.6702,3.906,103.6969,tier3,56,2373,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_ENV_HVAC_20260911_001609\MU-W2_EEM_J_ENV_HVAC_20260911_001609.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_ENV_HVAC_20260911_001609\results
Z4,MU-W2,MU-W2,CAN_Z4,1,1,1,0,EEM_J_ENV_HVAC_DHW,58.2759,11.7647,1.4971,1.0865,8.0729,26.6702,3.9316,103.6969,tier3,32,2574,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_ENV_HVAC_DHW_20260911_001725\MU-W2_EEM_J_ENV_HVAC_DHW_20260911_001725.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_ENV_HVAC_DHW_20260911_001725\results
Z4,MU-W2,MU-W2,CAN_Z4,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,51.7633,13.3237,0.9915,1.1053,3.9369,23.8847,3.271,103.6969,tier3,112,2605,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_ENV_HVAC_DHW_EEM4_20260911_001909\MU-W2_EEM_J_ENV_HVAC_DHW_EEM4_20260911_001909.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_ENV_HVAC_DHW_EEM4_20260911_001909\results
Z4,MU-W2,MU-W2,CAN_Z4,1,1,0,1,EEM_J_ENV_HVAC_EEM4,61.5635,11.521,0.9829,12.7446,3.9369,23.8847,3.2435,103.6969,tier3,95,2394,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_ENV_HVAC_EEM4_20260911_001752\MU-W2_EEM_J_ENV_HVAC_EEM4_20260911_001752.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_ENV_HVAC_EEM4_20260911_001752\results
Z4,MU-W2,MU-W2,CAN_Z4,0,1,1,0,EEM_J_HVAC_DHW,65.8355,18.6298,1.5349,1.1115,8.1574,26.6702,4.4807,103.6969,tier3,8,2573,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_HVAC_DHW_20260911_001720\MU-W2_EEM_J_HVAC_DHW_20260911_001720.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_HVAC_DHW_20260911_001720\results
Z4,MU-W2,MU-W2,CAN_Z4,0,1,1,1,EEM_J_HVAC_DHW_EEM4,59.7672,20.4004,1.1971,1.1375,3.9866,23.8847,3.9125,103.6969,tier3,12,2600,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_HVAC_DHW_EEM4_20260911_001858\MU-W2_EEM_J_HVAC_DHW_EEM4_20260911_001858.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_HVAC_DHW_EEM4_20260911_001858\results
Z4,MU-W2,MU-W2,CAN_Z4,0,1,0,0,EEM_J_HVAC_ONLY,75.6254,16.8243,1.5246,12.7442,8.1574,26.6702,4.4543,103.6969,tier3,3,2370,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_HVAC_ONLY_20260911_001556\MU-W2_EEM_J_HVAC_ONLY_20260911_001556.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_HVAC_ONLY_20260911_001556\results
Z4,MU-W2,MU-W2,CAN_Z4,0,1,0,1,EEM_J_HVAC_ONLY_EEM4,69.5525,18.611,1.1881,12.7487,3.9866,23.8847,3.8855,103.6969,tier3,11,2395,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_HVAC_ONLY_EEM4_20260911_001734\MU-W2_EEM_J_HVAC_ONLY_EEM4_20260911_001734.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\MU-W2\MU-W2_EEM_J_HVAC_ONLY_EEM4_20260911_001734\results
Z4,RC-D,RC-D,CAN_Z4,0,0,0,0,EEM_J_DEFAULT,107.2162,22.8386,4.3643,21.9428,4.7017,46.5502,5.9604,0.0,native,0,548,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_DEFAULT_20260910_231843\RC-D_EEM_J_DEFAULT_20260910_231843.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_DEFAULT_20260910_231843\results
Z4,RC-D,RC-D,CAN_Z4,0,0,1,0,EEM_J_DHW_ONLY,94.7351,25.416,4.382,6.7027,4.7017,46.5502,6.1243,93.5501,tier3,0,1172,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_DHW_ONLY_20260910_231906\RC-D_EEM_J_DHW_ONLY_20260910_231906.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_DHW_ONLY_20260910_231906\results
Z4,RC-D,RC-D,CAN_Z4,0,0,1,1,EEM_J_DHW_ONLY_EEM4,79.6922,31.9013,3.3378,6.7044,2.5859,28.3405,5.964,93.5501,tier3,0,1172,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_DHW_ONLY_EEM4_20260910_232328\RC-D_EEM_J_DHW_ONLY_EEM4_20260910_232328.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_DHW_ONLY_EEM4_20260910_232328\results
Z4,RC-D,RC-D,CAN_Z4,0,0,0,1,EEM_J_EEM4_ONLY,92.1941,29.3338,3.3215,21.9542,2.5859,28.3405,5.7999,93.5501,tier3,0,548,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_EEM4_ONLY_20260910_232050\RC-D_EEM_J_EEM4_ONLY_20260910_232050.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_EEM4_ONLY_20260910_232050\results
Z4,RC-D,RC-D,CAN_Z4,1,0,0,0,EEM_J_ENVELOPE,91.3918,7.0087,5.5292,21.0997,4.7017,46.5502,5.644,93.4864,tier3,0,548,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_ENVELOPE_20260910_231853\RC-D_EEM_J_ENVELOPE_20260910_231853.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_ENVELOPE_20260910_231853\results
Z4,RC-D,RC-D,CAN_Z4,1,0,0,1,EEM_J_ENVELOPE_EEM4,74.5509,11.9953,4.1508,21.1294,2.5859,28.3405,5.4909,93.4864,tier3,0,548,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_ENVELOPE_EEM4_20260910_232238\RC-D_EEM_J_ENVELOPE_EEM4_20260910_232238.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_ENVELOPE_EEM4_20260910_232238\results
Z4,RC-D,RC-D,CAN_Z4,1,0,1,0,EEM_J_ENV_DHW,79.4108,9.6369,5.5411,6.3182,4.7017,46.5502,5.8044,93.4864,tier3,0,1172,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_ENV_DHW_20260910_232007\RC-D_EEM_J_ENV_DHW_20260910_232007.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_ENV_DHW_20260910_232007\results
Z4,RC-D,RC-D,CAN_Z4,1,0,1,1,EEM_J_ENV_DHW_EEM4,62.5622,14.6272,4.1622,6.3371,2.5859,28.3405,5.651,93.4864,tier3,0,1172,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_ENV_DHW_EEM4_20260910_232417\RC-D_EEM_J_ENV_DHW_EEM4_20260910_232417.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_ENV_DHW_EEM4_20260910_232417\results
Z4,RC-D,RC-D,CAN_Z4,1,1,0,0,EEM_J_ENV_HVAC,85.6309,1.7061,5.0105,21.0997,4.7017,46.5502,5.7045,93.4864,tier3,0,697,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_ENV_HVAC_20260910_231932\RC-D_EEM_J_ENV_HVAC_20260910_231932.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_ENV_HVAC_20260910_231932\results
Z4,RC-D,RC-D,CAN_Z4,1,1,1,0,EEM_J_ENV_HVAC_DHW,73.6615,4.3446,5.0221,6.3177,4.7017,46.5502,5.8669,93.4864,tier3,0,1321,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_ENV_HVAC_DHW_20260910_232035\RC-D_EEM_J_ENV_HVAC_DHW_20260910_232035.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_ENV_HVAC_DHW_20260910_232035\results
Z4,RC-D,RC-D,CAN_Z4,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,53.1786,5.4779,3.784,6.3362,2.5859,28.3405,5.7958,93.4864,tier3,0,1321,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_ENV_HVAC_DHW_EEM4_20260910_232504\RC-D_EEM_J_ENV_HVAC_DHW_EEM4_20260910_232504.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_ENV_HVAC_DHW_EEM4_20260910_232504\results
Z4,RC-D,RC-D,CAN_Z4,1,1,0,1,EEM_J_ENV_HVAC_EEM4,65.1582,2.838,3.7732,21.129,2.5859,28.3405,5.6333,93.4864,tier3,0,697,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_ENV_HVAC_EEM4_20260910_232415\RC-D_EEM_J_ENV_HVAC_EEM4_20260910_232415.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_ENV_HVAC_EEM4_20260910_232415\results
Z4,RC-D,RC-D,CAN_Z4,0,1,1,0,EEM_J_HVAC_DHW,77.1081,7.9784,3.9534,6.7037,4.7017,46.5502,6.3625,93.5501,tier3,0,1321,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_HVAC_DHW_20260910_232023\RC-D_EEM_J_HVAC_DHW_20260910_232023.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_HVAC_DHW_20260910_232023\results
Z4,RC-D,RC-D,CAN_Z4,0,1,1,1,EEM_J_HVAC_DHW_EEM4,57.3282,9.3815,3.0254,6.7045,2.5859,28.3405,6.4321,93.5501,tier3,0,1321,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_HVAC_DHW_EEM4_20260910_232441\RC-D_EEM_J_HVAC_DHW_EEM4_20260910_232441.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_HVAC_DHW_EEM4_20260910_232441\results
Z4,RC-D,RC-D,CAN_Z4,0,1,0,0,EEM_J_HVAC_ONLY,89.5328,5.3406,3.9377,21.9427,4.7017,46.5502,6.2016,93.5501,tier3,0,697,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_HVAC_ONLY_20260910_231854\RC-D_EEM_J_HVAC_ONLY_20260910_231854.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_HVAC_ONLY_20260910_231854\results
Z4,RC-D,RC-D,CAN_Z4,0,1,0,1,EEM_J_HVAC_ONLY_EEM4,69.7653,6.7435,3.0111,21.9542,2.5859,28.3405,6.2718,93.5501,tier3,0,697,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_HVAC_ONLY_EEM4_20260910_232255\RC-D_EEM_J_HVAC_ONLY_EEM4_20260910_232255.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260910_v1\CAN_Z4\RC-D\RC-D_EEM_J_HVAC_ONLY_EEM4_20260910_232255\results
Z4,RC-HR1,RC-HR1,CAN_Z4,0,0,0,0,EEM_J_DEFAULT,97.635,8.1356,6.7105,48.1643,4.2727,19.1672,8.0705,1.7048,native,0,5728,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_DEFAULT_20260707_154623\RC-HR1_EEM_J_DEFAULT_20260707_154623.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_DEFAULT_20260707_154623\results
Z4,RC-HR1,RC-HR1,CAN_Z4,0,0,1,0,EEM_J_DHW_ONLY,64.9854,11.7902,6.3927,12.1766,4.2727,19.1672,8.074,41.9172,tier3,15,7117,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_DHW_ONLY_20260707_154701\RC-HR1_EEM_J_DHW_ONLY_20260707_154701.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_DHW_ONLY_20260707_154701\results
Z4,RC-HR1,RC-HR1,CAN_Z4,1,0,0,0,EEM_J_ENVELOPE,96.2082,2.5589,10.0734,48.1335,4.2727,19.1672,8.8642,41.9172,tier3,0,5729,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_ENVELOPE_20260707_154637\RC-HR1_EEM_J_ENVELOPE_20260707_154637.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_ENVELOPE_20260707_154637\results
Z4,RC-HR1,RC-HR1,CAN_Z4,1,0,0,1,EEM_J_ENVELOPE_EEM4,81.3693,3.3445,6.66,48.1431,1.7329,11.0157,7.3594,41.9172,tier3,0,6958,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_ENVELOPE_EEM4_20260707_154756\RC-HR1_EEM_J_ENVELOPE_EEM4_20260707_154756.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_ENVELOPE_EEM4_20260707_154756\results
Z4,RC-HR1,RC-HR1,CAN_Z4,1,0,1,0,EEM_J_ENV_DHW,63.6012,5.9912,9.9049,12.2208,4.2727,19.1672,8.9062,41.9172,tier3,1,7101,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_ENV_DHW_20260707_154727\RC-HR1_EEM_J_ENV_DHW_20260707_154727.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_ENV_DHW_20260707_154727\results
Z4,RC-HR1,RC-HR1,CAN_Z4,1,0,1,1,EEM_J_ENV_DHW_EEM4,48.8082,6.8545,6.5111,12.1724,1.7329,11.0157,7.4082,41.9172,tier3,11,8306,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_ENV_DHW_EEM4_20260707_154821\RC-HR1_EEM_J_ENV_DHW_EEM4_20260707_154821.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_ENV_DHW_EEM4_20260707_154821\results
Z4,RC-HR1,RC-HR1,CAN_Z4,1,1,0,0,EEM_J_ENV_HVAC,96.1492,0.945,11.842,48.1424,4.2727,19.1672,8.6343,41.9172,tier3,0,6151,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_ENV_HVAC_20260707_154705\RC-HR1_EEM_J_ENV_HVAC_20260707_154705.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_ENV_HVAC_20260707_154705\results
Z4,RC-HR1,RC-HR1,CAN_Z4,1,1,1,0,EEM_J_ENV_HVAC_DHW,63.5126,4.3374,11.6409,12.2587,4.2727,19.1672,8.6903,41.9172,tier3,4,7503,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_ENV_HVAC_DHW_20260707_154744\RC-HR1_EEM_J_ENV_HVAC_DHW_20260707_154744.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_ENV_HVAC_DHW_20260707_154744\results
Z4,RC-HR1,RC-HR1,CAN_Z4,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,47.5876,4.5517,7.7113,12.1868,1.7329,11.0157,7.2738,41.9172,tier3,11,8716,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_ENV_HVAC_DHW_EEM4_20260707_154829\RC-HR1_EEM_J_ENV_HVAC_DHW_EEM4_20260707_154829.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_ENV_HVAC_DHW_EEM4_20260707_154829\results
Z4,RC-HR1,RC-HR1,CAN_Z4,1,1,0,1,EEM_J_ENV_HVAC_EEM4,80.2337,1.1179,7.8918,48.1496,1.7329,11.0157,7.2103,41.9172,tier3,0,7376,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_ENV_HVAC_EEM4_20260707_154816\RC-HR1_EEM_J_ENV_HVAC_EEM4_20260707_154816.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_ENV_HVAC_EEM4_20260707_154816\results
Z4,RC-HR1,RC-HR1,CAN_Z4,0,1,1,0,EEM_J_HVAC_DHW,60.3374,6.0672,7.624,12.1275,4.2727,19.1672,7.9637,41.9172,tier3,15,7454,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_HVAC_DHW_20260707_154732\RC-HR1_EEM_J_HVAC_DHW_20260707_154732.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\RC-HR1\RC-HR1_EEM_J_HVAC_DHW_20260707_154732\results
